ADMIN,ISO_A3,FPU_ID,LSsum,PY5sum,PY5per,PY10sum,PY10per,PY25sum,PY25per,PY50sum,PY50per,PY100sum,PY100per,PY250sum,PY250per,PY500sum,PY500per,PY1000sum,PY1000per
Jordan,JOR,187,6673295,17735,0.002657608,22782,0.003413906,23002,0.003446873,23056,0.003454965,27738,0.004156567,27877,0.004177397,27934,0.004185938,33183,0.004972506
Jordan,JOR,253,306640,115,0.000375033,282,0.000919645,349,0.001138142,366,0.001193582,366,0.001193582,420,0.001369684,424,0.001382729,436,0.001421863
Jordan,JOR,424,5410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,JOR,488,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,KAZ,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,KAZ,111,516924,7511,0.014530182,37279,0.072116984,38495,0.074469361,38920,0.075291532,39157,0.075750014,39716,0.07683141,39970,0.077322779,40401,0.078156557
Kazakhstan,KAZ,113,44365,361,0.008137045,646,0.014561028,851,0.019181787,1035,0.023329201,1070,0.024118111,1272,0.02867125,1297,0.029234757,1382,0.031150682
Kazakhstan,KAZ,116,14563,27,0.001854014,134,0.009201401,293,0.020119481,293,0.020119481,426,0.029252215,427,0.029320882,428,0.029389549,428,0.029389549
Kazakhstan,KAZ,122,1394693,155270,0.11132916,194760,0.139643635,259045,0.185736216,294423,0.211102372,320028,0.229461251,346990,0.248793104,364761,0.261534976,369215,0.26472851
Kazakhstan,KAZ,124,195276,4600,0.023556402,7829,0.040091972,12501,0.064017084,13411,0.068677154,15323,0.078468424,19751,0.101144022,20619,0.105589012,21014,0.10761179
Kazakhstan,KAZ,128,62937,0,0,0,0,33,0.000524334,33,0.000524334,34,0.000540223,51,0.000810334,51,0.000810334,52,0.000826223
Kazakhstan,KAZ,132,155047,1534,0.009893774,2535,0.016349881,2912,0.018781402,3371,0.021741794,3384,0.02182564,3530,0.02276729,3746,0.024160416,3841,0.024773133
Kazakhstan,KAZ,140,4994135,34194,0.006846831,53844,0.010781447,74838,0.014985178,81471,0.016313336,87643,0.017549185,90852,0.018191739,93790,0.018780029,95983,0.019219144
Kazakhstan,KAZ,142,1027863,6459,0.006283911,9545,0.009286257,18546,0.018043261,22645,0.022031146,25494,0.024802916,28150,0.027386918,29336,0.028540769,30135,0.02931811
Kazakhstan,KAZ,147,5366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,KAZ,150,791,0,0,0,0,1,0.001264223,1,0.001264223,1,0.001264223,1,0.001264223,1,0.001264223,1,0.001264223
Kazakhstan,KAZ,154,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,KAZ,172,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,KAZ,444,61077,487,0.007973542,5763,0.094356304,5778,0.094601896,5800,0.094962097,5803,0.095011215,5811,0.095142198,5853,0.095829854,6040,0.098891563
Kazakhstan,KAZ,449,3327455,105367,0.031665943,132176,0.039722851,172321,0.051787627,185885,0.055864016,198367,0.059615231,213332,0.064112663,222471,0.066859206,229731,0.069041054
Kazakhstan,KAZ,451,912857,24261,0.026576999,29107,0.031885607,31125,0.034096249,33981,0.037224888,39194,0.042935531,39932,0.043743982,42489,0.046545078,44111,0.048321917
Kazakhstan,KAZ,465,6970,58,0.008321377,68,0.009756098,74,0.01061693,93,0.013342898,116,0.016642755,313,0.044906743,319,0.045767575,390,0.055954089
Kazakhstan,KAZ,467,2982299,230484,0.077284001,297301,0.099688529,378083,0.126775685,405588,0.135998436,454467,0.152388141,480658,0.161170292,509284,0.170768927,533296,0.178820433
Kazakhstan,KAZ,468,64543,741,0.011480718,875,0.013556854,1121,0.017368266,1206,0.018685218,2378,0.036843655,2512,0.03891979,2576,0.039911377,2647,0.041011419
Kazakhstan,KAZ,469,712398,25364,0.035603693,38696,0.054317951,55759,0.078269451,57462,0.080659968,61957,0.086969643,67201,0.094330697,68021,0.095481739,74647,0.10478272
Kazakhstan,KAZ,472,714197,51489,0.072093554,71693,0.100382668,73233,0.102538935,74556,0.104391365,74617,0.104476776,75923,0.106305403,82936,0.116124823,83256,0.116572878
Kazakhstan,KAZ,473,250915,7703,0.030699639,8476,0.033780364,9017,0.035936473,10569,0.042121834,10631,0.04236893,13265,0.052866509,14124,0.056289979,14446,0.057573282
Kenya,KEN,314,322391,7711,0.023918161,12728,0.03948001,19757,0.061282728,25881,0.080278296,26094,0.080938984,42068,0.130487514,43768,0.135760614,44123,0.136861761
Kenya,KEN,323,2341375,70100,0.029939672,74187,0.031685228,79640,0.034014201,81638,0.034867546,84176,0.035951524,91213,0.038957023,95614,0.040836688,97628,0.041696866
Kenya,KEN,341,21717511,290309,0.013367508,327796,0.015093627,379059,0.017454072,429386,0.019771419,457705,0.021075389,486352,0.022394463,514630,0.023696546,528898,0.024353527
Kenya,KEN,364,70272,11310,0.160946038,12464,0.177367942,14844,0.211236339,19014,0.270577186,19080,0.271516393,19617,0.279158128,19617,0.279158128,19801,0.281776526
Kenya,KEN,509,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,KEN,510,13779631,157127,0.011402845,227950,0.016542533,231673,0.016812714,249445,0.018102444,256864,0.018640847,258808,0.018781925,260086,0.018874671,264177,0.019171558
Kosovo,-99,15,462764,1838,0.003971787,8370,0.018086973,11522,0.02489822,11884,0.025680476,11884,0.025680476,12940,0.027962417,12940,0.027962417,13425,0.029010468
Kosovo,-99,169,1369449,28440,0.020767477,31104,0.022712784,31104,0.022712784,31431,0.022951567,31431,0.022951567,31571,0.023053798,32488,0.02372341,35534,0.025947662
Kuwait,KWT,190,2632505,11760,0.004467228,11889,0.004516231,19466,0.007394478,19497,0.007406254,19497,0.007406254,23005,0.008738825,23005,0.008738825,23015,0.008742623
Kuwait,KWT,253,1112,0,0,117,0.105215827,118,0.106115108,118,0.106115108,118,0.106115108,118,0.106115108,118,0.106115108,118,0.106115108
Kuwait,KWT,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,KGZ,20,16680,360,0.021582734,534,0.032014388,534,0.032014388,534,0.032014388,534,0.032014388,534,0.032014388,535,0.032074341,535,0.032074341
Kyrgyzstan,KGZ,140,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,KGZ,467,3001243,73853,0.024607471,178126,0.059350742,235959,0.078620425,241316,0.080405352,241621,0.080506977,241710,0.080536631,247320,0.082405857,247323,0.082406856
Kyrgyzstan,KGZ,469,2126686,8271,0.00388915,58149,0.027342541,62348,0.029316975,125095,0.058821566,128925,0.06062249,130247,0.061244114,130566,0.061394113,130918,0.061559628
Kyrgyzstan,KGZ,471,50587,382,0.007551347,1291,0.025520391,2164,0.042777789,2164,0.042777789,2164,0.042777789,2164,0.042777789,2192,0.043331291,2192,0.043331291
Kyrgyzstan,KGZ,472,223839,10547,0.047118688,25673,0.114694043,32348,0.144514584,32833,0.14668132,33886,0.151385594,34077,0.152238886,35184,0.157184405,35184,0.157184405
Laos,LAO,26,252457,15302,0.060612302,16085,0.063713821,16188,0.064121811,16336,0.064708049,16338,0.064715971,16338,0.064715971,16394,0.064937791,16549,0.065551757
Laos,LAO,28,5795593,817734,0.141095829,949362,0.163807569,1033765,0.178370876,1092222,0.188457333,1133315,0.19554772,1201946,0.207389649,1278748,0.220641443,1321769,0.228064497
Laos,LAO,225,8290,73,0.00880579,73,0.00880579,73,0.00880579,73,0.00880579,74,0.008926417,74,0.008926417,74,0.008926417,78,0.009408926
Laos,LAO,232,310237,35442,0.114241693,35451,0.114270703,35464,0.114312606,35513,0.11447055,37148,0.119740714,37152,0.119753608,37303,0.120240332,37651,0.121362055
Laos,LAO,279,51088,8707,0.170431412,10940,0.214140307,12780,0.250156593,13376,0.261822737,13536,0.264954588,13563,0.265483088,13563,0.265483088,13613,0.266461791
Laos,LAO,289,117597,20929,0.177972227,20929,0.177972227,21070,0.179171237,21070,0.179171237,21070,0.179171237,21916,0.186365298,21916,0.186365298,22032,0.187351718
Latvia,LVA,99,37685,160,0.004245721,165,0.0043784,166,0.004404936,173,0.004590686,178,0.004723365,181,0.004802972,181,0.004802972,183,0.004856044
Latvia,LVA,108,2136167,54550,0.025536393,85034,0.039806813,106377,0.049798073,118145,0.055307005,126247,0.05909978,141453,0.066218137,146424,0.068545203,164821,0.077157357
Lebanon,LBN,175,3793468,7968,0.002100453,8425,0.002220923,11989,0.003160433,14688,0.003871919,15337,0.004043002,16258,0.004285788,18357,0.004839108,23734,0.006256544
Lebanon,LBN,176,691387,5143,0.00743867,5207,0.007531238,5331,0.007710588,5331,0.007710588,5343,0.007727944,5446,0.00787692,6546,0.009467925,8641,0.012498065
Lebanon,LBN,187,99032,1681,0.016974311,1681,0.016974311,1681,0.016974311,1681,0.016974311,1681,0.016974311,1681,0.016974311,1681,0.016974311,1681,0.016974311
Lesotho,LSO,404,47783,1025,0.021451144,1033,0.021618567,1033,0.021618567,1033,0.021618567,1033,0.021618567,1033,0.021618567,1035,0.021660423,1035,0.021660423
Lesotho,LSO,559,1860169,34626,0.018614438,40581,0.02181576,42469,0.022830721,42509,0.022852225,42677,0.022942539,42678,0.022943077,42710,0.022960279,42713,0.022961892
Liberia,LBR,296,221623,7533,0.033990154,9010,0.040654625,9773,0.044097409,10051,0.045351791,10473,0.047255926,11291,0.050946878,11936,0.053857226,12642,0.057042816
Liberia,LBR,305,3363792,171871,0.05109442,183436,0.054532504,200163,0.059505166,208278,0.061917622,220536,0.065561723,235391,0.06997787,242252,0.072017533,250816,0.074563469
Libya,LBY,23,51840,0,0,0,0,5,9.64506E-05,5,9.64506E-05,5,9.64506E-05,5,9.64506E-05,8,0.000154321,8,0.000154321
Libya,LBY,24,33764,0,0,4,0.000118469,4,0.000118469,6,0.000177704,74,0.002191683,75,0.002221301,75,0.002221301,78,0.002310153
Libya,LBY,25,3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,LBY,181,8201,6,0.000731618,16,0.001950982,19,0.002316791,21,0.002560663,23,0.002804536,24,0.002926472,25,0.003048409,25,0.003048409
Libya,LBY,189,3430022,94150,0.027448804,102672,0.029933336,131836,0.038435905,133579,0.038944065,139263,0.040601197,143554,0.04185221,154161,0.04494461,163618,0.047701735
Libya,LBY,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,LBY,227,2066638,20,9.67755E-06,22,1.06453E-05,23,1.11292E-05,26,1.25808E-05,27,1.30647E-05,28,1.35486E-05,28,1.35486E-05,28,1.35486E-05
Libya,LBY,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,LBY,247,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,LBY,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,LBY,419,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,LIE,123,33431,2480,0.074182645,2480,0.074182645,2964,0.088660226,2964,0.088660226,2964,0.088660226,2964,0.088660226,2964,0.088660226,2964,0.088660226
Lithuania,LTU,108,3513452,135437,0.038548129,241782,0.068816082,261103,0.074315232,274819,0.078219085,282966,0.080537887,296174,0.084297153,300210,0.085445881,308096,0.087690397
Lithuania,LTU,115,2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,114,7407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,123,510996,12367,0.024201755,12367,0.024201755,12367,0.024201755,12989,0.025418986,12989,0.025418986,13320,0.02606674,13320,0.02606674,13320,0.02606674
Macao S.A.R,MAC,221,521585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macedonia,MKD,169,2086750,141361,0.067742183,230211,0.110320355,236155,0.113168803,249013,0.119330538,251546,0.120544387,258914,0.124075237,260641,0.124902839,270016,0.129395471
Madagascar,MDG,398,21862104,712058,0.032570424,814159,0.037240652,944835,0.043217935,1012062,0.046292983,1109440,0.050747174,1216540,0.055646062,1290073,0.059009554,1345345,0.061537764
Malawi,MWI,31,1245474,22211,0.017833371,41485,0.033308604,42710,0.034292165,43566,0.034979454,44438,0.035679589,47023,0.037755104,47073,0.037795249,47840,0.038411079
Malawi,MWI,32,13816123,224126,0.016222062,270723,0.019594716,285699,0.020678667,298876,0.021632407,340242,0.024626445,358015,0.025912841,367506,0.026599792,382960,0.02771834
Malawi,MWI,33,492564,7251,0.01472093,7251,0.01472093,7251,0.01472093,7346,0.014913798,7398,0.015019368,7505,0.015236599,7505,0.015236599,7506,0.015238629
Malawi,MWI,37,243538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,MWI,361,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,MWI,364,3653,530,0.14508623,530,0.14508623,530,0.14508623,705,0.192992061,705,0.192992061,705,0.192992061,705,0.192992061,705,0.192992061
Malawi,MWI,385,484108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,MWI,541,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,300,187436,550,0.002934335,550,0.002934335,552,0.002945005,557,0.002971681,566,0.003019697,566,0.003019697,566,0.003019697,566,0.003019697
Malaysia,MYS,310,2395704,162074,0.06765193,172385,0.071955884,174953,0.073027803,176909,0.073844265,179407,0.074886964,182758,0.076285718,184243,0.076905578,184499,0.077012436
Malaysia,MYS,320,2394061,480492,0.200701653,590012,0.24644819,730633,0.305185624,743160,0.310418156,779896,0.325762794,819748,0.342408986,866059,0.361753105,871597,0.364066329
Malaysia,MYS,325,22582888,1593760,0.07057379,1982213,0.087775,2136361,0.094600877,2244188,0.099375598,2308689,0.102231787,2434675,0.107810613,2492485,0.110370516,2552311,0.11301969
Malaysia,MYS,342,291661,5005,0.017160333,5005,0.017160333,5371,0.018415215,5418,0.018576361,5422,0.018590075,5431,0.018620933,5433,0.01862779,5437,0.018641505
Mali,MLI,233,7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,MLI,238,9741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,MLI,239,4707,0,0,180,0.038240918,180,0.038240918,185,0.039303165,379,0.080518377,379,0.080518377,379,0.080518377,379,0.080518377
Mali,MLI,258,190812,16,8.38522E-05,20,0.000104815,23,0.000120537,32,0.000167704,36,0.000188667,168,0.000880448,172,0.000901411,174,0.000911892
Mali,MLI,284,3161860,146962,0.046479604,161185,0.050977905,258326,0.081700645,292204,0.092415224,302848,0.095781597,356618,0.11278741,363031,0.114815646,375023,0.118608351
Mali,MLI,302,49892,47,0.000942035,70,0.001403031,187,0.003748096,241,0.004830434,241,0.004830434,307,0.006153291,337,0.00675459,374,0.007496192
Mali,MLI,304,554191,25,4.51108E-05,25,4.51108E-05,28,5.05241E-05,28,5.05241E-05,44,7.9395E-05,52,9.38305E-05,75,0.000135332,75,0.000135332
Mali,MLI,511,11540892,698628,0.060535009,833907,0.07225672,1027618,0.089041471,1162350,0.100715785,1258839,0.109076404,1358796,0.11773752,1440561,0.124822327,1538828,0.133337007
Malta,MLT,167,404296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,MRT,199,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,MRT,226,100095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,MRT,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,MRT,238,683,3,0.004392387,3,0.004392387,4,0.005856515,4,0.005856515,5,0.007320644,5,0.007320644,5,0.007320644,5,0.007320644
Mauritania,MRT,245,1061937,12639,0.011901836,12653,0.011915019,15561,0.014653412,15561,0.014653412,15562,0.014654353,16306,0.01535496,16602,0.015633696,34769,0.032741114
Mauritania,MRT,246,44522,341,0.007659135,829,0.018620008,937,0.021045775,1849,0.04153003,1875,0.042114011,2286,0.051345402,2286,0.051345402,2288,0.051390324
Mauritania,MRT,249,108193,4545,0.042008263,5004,0.046250682,5162,0.047711035,5251,0.048533639,5859,0.054153226,9148,0.084552605,9466,0.087491797,9564,0.088397586
Mauritania,MRT,258,668973,3784,0.005656432,5207,0.007783573,6320,0.009447317,6934,0.010365142,7841,0.011720951,8248,0.012329347,9157,0.013688146,9663,0.014444529
Mauritania,MRT,284,1365029,104948,0.076883348,138484,0.101451324,171167,0.125394406,197861,0.144950034,210852,0.154467048,226236,0.165737138,232814,0.170556083,242297,0.177503189
Mexico,MEX,22,242801,476,0.001960453,549,0.002261111,5132,0.021136651,5215,0.021478495,5292,0.021795627,5469,0.022524619,5535,0.022796446,5569,0.022936479
Mexico,MEX,180,2287618,227177,0.099307227,259287,0.113343661,303939,0.132862655,303941,0.132863529,319267,0.139563074,342645,0.149782437,400389,0.175024414,400405,0.175031408
Mexico,MEX,203,10647457,806500,0.075745786,982851,0.09230852,1029341,0.096674821,1114876,0.104708195,1362747,0.127988026,1419363,0.133305352,1470892,0.138144911,1494118,0.140326277
Mexico,MEX,214,6823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,MEX,215,8077281,496522,0.061471428,668598,0.082775132,735856,0.091101944,777267,0.096228793,829053,0.102640109,888845,0.1100426,912171,0.112930453,932911,0.115498148
Mexico,MEX,220,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,MEX,235,3968460,122357,0.030832363,154969,0.039050161,189222,0.047681468,198197,0.049943051,219046,0.055196726,240315,0.060556236,256942,0.064746022,283690,0.071486168
Mexico,MEX,241,67625149,2672375,0.039517473,3192558,0.047209626,3656191,0.054065552,3872557,0.057265042,4075100,0.060260126,4316945,0.063836384,4405374,0.065144019,4503621,0.066596837
Mexico,MEX,256,917741,51454,0.056065927,53709,0.058523047,58280,0.063503755,59359,0.064679468,61599,0.067120244,65792,0.071689071,68543,0.074686649,69938,0.076206686
Mexico,MEX,260,20666966,1092611,0.052867508,1200566,0.058091062,1279435,0.061907249,1339149,0.064796594,1438130,0.069585928,1548313,0.074917286,1659186,0.080282031,1719317,0.083191553
Moldova,MDA,16,1078669,27305,0.025313604,40020,0.037101279,43186,0.040036378,43300,0.040142064,48252,0.044732907,48491,0.044954476,51481,0.047726411,51787,0.048010094
Moldova,MDA,422,2506380,115875,0.046232016,177260,0.070723514,182338,0.072749543,183627,0.073263831,194407,0.077564854,201380,0.080346955,202517,0.080800597,205829,0.082122025
Monaco,MCO,136,39153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,MNG,119,93510,20,0.000213881,339,0.003625281,549,0.00587103,781,0.008352048,1506,0.016105229,1612,0.017238798,1669,0.017848358,1683,0.017998075
Mongolia,MNG,127,6221,7,0.001125221,52,0.008358785,551,0.088570969,715,0.11493329,731,0.117505224,960,0.154316026,960,0.154316026,960,0.154316026
Mongolia,MNG,143,899946,6297,0.006997086,9693,0.010770646,13594,0.015105351,23764,0.026406029,30060,0.033402004,31679,0.035201001,32316,0.035908821,32636,0.036264398
Mongolia,MNG,147,1763,0,0,0,0,0,0,0,0,1,0.000567215,1,0.000567215,1,0.000567215,1,0.000567215
Mongolia,MNG,148,3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,MNG,157,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,MNG,161,919,0,0,0,0,1,0.001088139,1,0.001088139,22,0.023939064,22,0.023939064,22,0.023939064,22,0.023939064
Mongolia,MNG,444,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,MNG,449,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,MNG,450,2137260,17382,0.008132843,106648,0.049899404,114588,0.053614441,140408,0.06569533,142255,0.06655952,144948,0.067819545,145798,0.06821725,157501,0.073692953
Mongolia,MNG,452,9193,154,0.016751876,274,0.029805287,320,0.034809094,330,0.035896878,347,0.037746111,357,0.038833895,376,0.040900685,386,0.041988469
Mongolia,MNG,462,27148,71,0.002615294,811,0.029873287,1507,0.055510535,1544,0.056873435,1700,0.062619714,2182,0.080374245,2199,0.081000442,2227,0.082031826
Montenegro,MNE,15,153861,21455,0.139444044,38226,0.248445025,38226,0.248445025,38226,0.248445025,38233,0.248490521,38233,0.248490521,38233,0.248490521,38233,0.248490521
Montenegro,MNE,169,465842,5556,0.011926791,27651,0.059357035,27729,0.059524474,28068,0.060252189,28141,0.060408894,28564,0.061316927,28704,0.061617458,29199,0.06268005
Montserrat,MSR,248,4282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,MAR,174,463440,21,4.53133E-05,21,4.53133E-05,21,4.53133E-05,21,4.53133E-05,26,5.61022E-05,31,6.68911E-05,31,6.68911E-05,31,6.68911E-05
Morocco,MAR,186,620557,37701,0.060753484,119430,0.192456132,137895,0.222211658,147334,0.237422187,148316,0.239004636,149299,0.240588697,149433,0.240804632,149467,0.240859421
Morocco,MAR,196,30717541,1238468,0.040317941,1541035,0.050167915,1618003,0.052673585,1674170,0.054502084,1768058,0.057558579,1834111,0.059708914,1862446,0.060631351,1888942,0.06149392
Morocco,MAR,199,10193,0,0,56,0.005493966,56,0.005493966,56,0.005493966,80,0.007848523,80,0.007848523,84,0.00824095,84,0.00824095
Morocco,MAR,226,392614,83,0.000211404,95,0.000241968,8751,0.022289068,8854,0.022551412,8862,0.022571788,8863,0.022574335,8872,0.022597258,8875,0.022604899
Morocco,MAR,233,101530,113,0.001112972,167,0.001644834,337,0.003319216,360,0.00354575,378,0.003723038,393,0.003870777,410,0.004038215,529,0.005210283
Morocco,MAR,258,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,MOZ,32,1151162,22530,0.019571529,24591,0.021361893,26035,0.022616278,27097,0.023538824,56278,0.048887993,56890,0.04941963,58453,0.050777388,59282,0.05149753
Mozambique,MOZ,33,13193,354,0.026832411,411,0.031152884,456,0.034563784,840,0.063670128,912,0.069127568,1042,0.078981278,1270,0.09626317,1294,0.098082316
Mozambique,MOZ,37,2342286,130952,0.055907776,154367,0.06590442,185942,0.07938484,203364,0.086822873,219729,0.093809637,240856,0.102829458,260115,0.111051767,275778,0.117738824
Mozambique,MOZ,38,343547,7622,0.022186193,9079,0.026427243,10409,0.03029862,11264,0.032787362,12324,0.035872821,14722,0.042852943,17466,0.050840205,18467,0.053753926
Mozambique,MOZ,385,11159178,320392,0.028711075,344586,0.030879156,373294,0.033451747,397198,0.03559384,416242,0.037300418,441915,0.039601035,459336,0.041162172,472984,0.042385201
Mozambique,MOZ,391,2753377,162602,0.05905548,181153,0.065793024,200387,0.072778628,215083,0.078116073,224670,0.081597979,236431,0.085869461,247741,0.089977144,254429,0.092406162
Mozambique,MOZ,392,333857,13021,0.039001728,16715,0.050066346,19405,0.058123688,20532,0.061499384,22404,0.067106576,23694,0.070970505,24386,0.073043249,24845,0.074418089
Mozambique,MOZ,397,1385351,26615,0.019211738,29243,0.02110873,39351,0.028405076,42712,0.030831176,47109,0.034005101,49927,0.036039242,52100,0.037607798,54295,0.039192234
Mozambique,MOZ,399,3209269,179486,0.055927378,227449,0.070872526,259187,0.080762005,299663,0.093374223,312653,0.097421874,334291,0.104164219,345820,0.107756626,361571,0.112664597
Mozambique,MOZ,404,811977,9555,0.011767575,10512,0.01294618,11261,0.013868619,11504,0.014167889,11686,0.014392033,11879,0.014629725,12264,0.015103876,14498,0.017855186
Myanmar,MMR,26,648884,73916,0.113912502,77940,0.120113919,78713,0.121305195,79189,0.122038762,79555,0.122602807,83642,0.128901314,85054,0.131077357,86246,0.132914358
Myanmar,MMR,193,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,MMR,255,46126739,2762732,0.059894371,3586869,0.077761166,4350882,0.094324509,4885479,0.105914251,5389378,0.116838478,5966261,0.129344955,6361826,0.137920567,6801530,0.147453086
Myanmar,MMR,259,6817808,459772,0.067436924,519173,0.076149548,601622,0.088242731,660004,0.096805894,721495,0.105825069,779961,0.114400552,822725,0.120672949,862542,0.126513096
Myanmar,MMR,279,12025,1253,0.104199584,1270,0.105613306,1289,0.107193347,1298,0.107941788,1302,0.108274428,1302,0.108274428,1319,0.10968815,1319,0.10968815
Myanmar,MMR,283,4132,805,0.19482091,806,0.195062924,806,0.195062924,806,0.195062924,807,0.195304937,814,0.196999032,820,0.198451113,821,0.198693127
Myanmar,MMR,300,34175,21,0.000614484,21,0.000614484,21,0.000614484,21,0.000614484,21,0.000614484,21,0.000614484,21,0.000614484,77,0.002253109
Myanmar,MMR,496,19379,155,0.007998349,155,0.007998349,155,0.007998349,155,0.007998349,155,0.007998349,155,0.007998349,155,0.007998349,155,0.007998349
Myanmar,MMR,500,253,54,0.213438735,54,0.213438735,54,0.213438735,54,0.213438735,54,0.213438735,54,0.213438735,54,0.213438735,54,0.213438735
Namibia,NAM,33,31518,3704,0.117520147,4366,0.138524018,5621,0.178342534,8910,0.282695603,9703,0.307855828,10343,0.328161685,10628,0.337204137,15538,0.492988134
Namibia,NAM,34,156170,11100,0.071076391,13095,0.083850932,15443,0.09888583,16228,0.103912403,19112,0.122379458,21593,0.138265992,24040,0.153934815,24660,0.157904847
Namibia,NAM,36,53016,2978,0.056171722,3732,0.070393843,7710,0.145427795,9492,0.17904029,10935,0.206258488,14034,0.26471254,14472,0.272974196,14733,0.277897239
Namibia,NAM,40,73136,381,0.005209473,1480,0.020236272,1480,0.020236272,1480,0.020236272,1485,0.020304638,1485,0.020304638,1485,0.020304638,1488,0.020345657
Namibia,NAM,41,83713,982,0.011730556,2240,0.02675809,4132,0.04935912,4275,0.051067337,4607,0.055033268,5368,0.064123852,5567,0.066501021,5599,0.06688328
Namibia,NAM,382,47544,1273,0.026775198,2856,0.060070671,6651,0.139891469,6655,0.139975602,6655,0.139975602,6663,0.140143867,6794,0.142899209,6796,0.142941275
Namibia,NAM,388,864611,30879,0.035714327,48972,0.056640501,60633,0.070127491,64440,0.074530627,72411,0.083749802,75299,0.087090032,80645,0.09327316,88104,0.101900161
Namibia,NAM,400,313470,2001,0.006383386,3430,0.010942036,4693,0.01497113,4888,0.015593199,4945,0.015775034,4950,0.015790985,4998,0.015944109,5262,0.016786295
Namibia,NAM,404,54,0,0,0,0,10,0.185185185,10,0.185185185,10,0.185185185,10,0.185185185,10,0.185185185,10,0.185185185
Namibia,NAM,553,444889,806,0.001811688,1201,0.00269955,1255,0.002820928,1328,0.002985014,1431,0.003216533,1912,0.004297701,1980,0.004450548,2031,0.004565184
Namibia,NAM,558,85562,4145,0.048444403,6179,0.072216638,6780,0.079240784,8322,0.097262804,8385,0.097999112,8451,0.098770482,9162,0.107080246,9170,0.107173745
Nepal,NPL,496,12443,330,0.026520935,820,0.065900506,820,0.065900506,820,0.065900506,820,0.065900506,820,0.065900506,820,0.065900506,870,0.06991883
Nepal,NPL,498,30821451,1377776,0.044701854,1517856,0.049246741,1630992,0.052917431,1739108,0.056425247,1804740,0.058554673,1902594,0.06172954,1986385,0.064448134,2064547,0.066984095
Netherlands,NLD,109,4019294,334827,0.083304929,569557,0.141705732,601737,0.149712114,677100,0.168462422,681148,0.169469564,701134,0.174442079,720298,0.17921008,732334,0.182204636
Netherlands,NLD,114,6722968,2024722,0.301164902,2139796,0.31828145,2207427,0.328341143,2253424,0.335182913,2314862,0.344321437,2411410,0.358682356,2464752,0.366616649,2523897,0.375414103
Netherlands,NLD,118,107828,164,0.001520941,197,0.001826984,210,0.001947546,324,0.003004785,403,0.003737434,418,0.003876544,484,0.00448863,958,0.00888452
